KOD WOJ.,WOJEWÓDZTWO,IMIĘ PIERWSZE,PŁEĆ,LICZBA WYSTĄPIEŃ
12,MAŁOPOLSKIE,PAULA,KOBIETA,3
12,MAŁOPOLSKIE,MARCELA,KOBIETA,3
12,MAŁOPOLSKIE,EDYTA,KOBIETA,3
12,MAŁOPOLSKIE,SOFIJA,KOBIETA,3
12,MAŁOPOLSKIE,MARYLA,KOBIETA,3
12,MAŁOPOLSKIE,MELANIIA,KOBIETA,3
12,MAŁOPOLSKIE,LUCYNA,KOBIETA,3
12,MAŁOPOLSKIE,VIKTORIIA,KOBIETA,3
12,MAŁOPOLSKIE,ELIZABET,KOBIETA,3
12,MAŁOPOLSKIE,GAIA,KOBIETA,3
12,MAŁOPOLSKIE,VALERIIA,KOBIETA,3
12,MAŁOPOLSKIE,OLENA,KOBIETA,3
12,MAŁOPOLSKIE,LARISSA,KOBIETA,3
12,MAŁOPOLSKIE,BELLA,KOBIETA,3
12,MAŁOPOLSKIE,MAIA,KOBIETA,3
12,MAŁOPOLSKIE,SOLOMIIA,KOBIETA,3
12,MAŁOPOLSKIE,IDALIA,KOBIETA,3
12,MAŁOPOLSKIE,NIKOL,KOBIETA,3
12,MAŁOPOLSKIE,ARIA,KOBIETA,3
12,MAŁOPOLSKIE,LIA,KOBIETA,3
12,MAŁOPOLSKIE,ELIANA,KOBIETA,3
12,MAŁOPOLSKIE,SELENA,KOBIETA,3
12,MAŁOPOLSKIE,SCARLETT,KOBIETA,3
12,MAŁOPOLSKIE,SAMANTA,KOBIETA,3
12,MAŁOPOLSKIE,ELIZAVETA,KOBIETA,3
12,MAŁOPOLSKIE,HANNAH,KOBIETA,3
12,MAŁOPOLSKIE,OLIMPIA,KOBIETA,3
12,MAŁOPOLSKIE,VIOLETTA,KOBIETA,3
12,MAŁOPOLSKIE,ZUZA,KOBIETA,2
12,MAŁOPOLSKIE,MELANIE,KOBIETA,2
12,MAŁOPOLSKIE,DANIELLA,KOBIETA,2
12,MAŁOPOLSKIE,ROSE,KOBIETA,2
12,MAŁOPOLSKIE,ELLIE,KOBIETA,2
12,MAŁOPOLSKIE,HALSZKA,KOBIETA,2
12,MAŁOPOLSKIE,INEZ,KOBIETA,2
12,MAŁOPOLSKIE,AMIRA,KOBIETA,2
12,MAŁOPOLSKIE,MATILDA,KOBIETA,2
12,MAŁOPOLSKIE,ANATOLA,KOBIETA,2
12,MAŁOPOLSKIE,JASMINA,KOBIETA,2
12,MAŁOPOLSKIE,LILLY,KOBIETA,2
12,MAŁOPOLSKIE,KAMILLA,KOBIETA,2
12,MAŁOPOLSKIE,MYROSLAVA,KOBIETA,2
12,MAŁOPOLSKIE,BOŻENA,KOBIETA,2
12,MAŁOPOLSKIE,NASTIA,KOBIETA,2
12,MAŁOPOLSKIE,IVANKA,KOBIETA,2
12,MAŁOPOLSKIE,ELLA,KOBIETA,2
12,MAŁOPOLSKIE,VERONICA,KOBIETA,2
12,MAŁOPOLSKIE,ALICIA,KOBIETA,2
12,MAŁOPOLSKIE,ILONA,KOBIETA,2
12,MAŁOPOLSKIE,CLARA,KOBIETA,2
12,MAŁOPOLSKIE,RACHELA,KOBIETA,2
12,MAŁOPOLSKIE,REGINA,KOBIETA,2
12,MAŁOPOLSKIE,REBEKA,KOBIETA,2
12,MAŁOPOLSKIE,NORA,KOBIETA,2
12,MAŁOPOLSKIE,ELLENA,KOBIETA,2
12,MAŁOPOLSKIE,SOLOMIYA,KOBIETA,2
12,MAŁOPOLSKIE,NELLA,KOBIETA,2
12,MAŁOPOLSKIE,BRYGIDA,KOBIETA,2
12,MAŁOPOLSKIE,LEONIA,KOBIETA,2
12,MAŁOPOLSKIE,MELISSA,KOBIETA,2
12,MAŁOPOLSKIE,AUDREY,KOBIETA,2
12,MAŁOPOLSKIE,MARIOLA,KOBIETA,2
12,MAŁOPOLSKIE,SOLOMIJA,KOBIETA,2
12,MAŁOPOLSKIE,KAYLA,KOBIETA,2
12,MAŁOPOLSKIE,MIJA,KOBIETA,2
12,MAŁOPOLSKIE,LÉA,KOBIETA,2
12,MAŁOPOLSKIE,KARMEN,KOBIETA,2
12,MAŁOPOLSKIE,MIROSLAVA,KOBIETA,2
12,MAŁOPOLSKIE,KSENIA,KOBIETA,2
12,MAŁOPOLSKIE,ROZA,KOBIETA,2
12,MAŁOPOLSKIE,JESENIA,KOBIETA,2
12,MAŁOPOLSKIE,SOLOMIA,KOBIETA,2
12,MAŁOPOLSKIE,YUSTYNA,KOBIETA,2
12,MAŁOPOLSKIE,SOFIYA,KOBIETA,2
12,MAŁOPOLSKIE,ROSA,KOBIETA,2
12,MAŁOPOLSKIE,DOBRAWA,KOBIETA,2
12,MAŁOPOLSKIE,HIACYNTA,KOBIETA,2
12,MAŁOPOLSKIE,AMINA,KOBIETA,2
12,MAŁOPOLSKIE,ARIANNA,KOBIETA,2
12,MAŁOPOLSKIE,WALERIA,KOBIETA,2
12,MAŁOPOLSKIE,LIANA,KOBIETA,2
12,MAŁOPOLSKIE,MARIYA,KOBIETA,2
12,MAŁOPOLSKIE,OLHA,KOBIETA,2
12,MAŁOPOLSKIE,NIKOLETTA,KOBIETA,2
12,MAŁOPOLSKIE,ANGELA,KOBIETA,2
12,MAŁOPOLSKIE,ZOIA,KOBIETA,2
12,MAŁOPOLSKIE,ZOE,KOBIETA,2
12,MAŁOPOLSKIE,EVELINA,KOBIETA,2
12,MAŁOPOLSKIE,AMALIA,KOBIETA,2
12,MAŁOPOLSKIE,ANGELIKA,KOBIETA,2
12,MAŁOPOLSKIE,LILLI,KOBIETA,2
12,MAŁOPOLSKIE,LILI,KOBIETA,2
12,MAŁOPOLSKIE,MIIA,KOBIETA,2
12,MAŁOPOLSKIE,TATIANA,KOBIETA,2
14,MAZOWIECKIE,ZOFIA,KOBIETA,996
14,MAZOWIECKIE,JULIA,KOBIETA,871
14,MAZOWIECKIE,ALICJA,KOBIETA,858
14,MAZOWIECKIE,LAURA,KOBIETA,833
14,MAZOWIECKIE,HANNA,KOBIETA,795
14,MAZOWIECKIE,ZUZANNA,KOBIETA,781
14,MAZOWIECKIE,MAJA,KOBIETA,693
14,MAZOWIECKIE,POLA,KOBIETA,685
14,MAZOWIECKIE,MARIA,KOBIETA,684
14,MAZOWIECKIE,OLIWIA,KOBIETA,676
14,MAZOWIECKIE,HELENA,KOBIETA,598
14,MAZOWIECKIE,MARCELINA,KOBIETA,536
14,MAZOWIECKIE,ANTONINA,KOBIETA,524
14,MAZOWIECKIE,AMELIA,KOBIETA,500
14,MAZOWIECKIE,LENA,KOBIETA,494
14,MAZOWIECKIE,MICHALINA,KOBIETA,490
14,MAZOWIECKIE,LILIANA,KOBIETA,463
14,MAZOWIECKIE,GABRIELA,KOBIETA,452
14,MAZOWIECKIE,WIKTORIA,KOBIETA,448
14,MAZOWIECKIE,KLARA,KOBIETA,432
14,MAZOWIECKIE,ALEKSANDRA,KOBIETA,416
14,MAZOWIECKIE,IGA,KOBIETA,409
14,MAZOWIECKIE,EMILIA,KOBIETA,375
14,MAZOWIECKIE,ANNA,KOBIETA,336
14,MAZOWIECKIE,KORNELIA,KOBIETA,333
14,MAZOWIECKIE,NATALIA,KOBIETA,332
14,MAZOWIECKIE,ŁUCJA,KOBIETA,320
14,MAZOWIECKIE,NELA,KOBIETA,290
14,MAZOWIECKIE,BLANKA,KOBIETA,281
14,MAZOWIECKIE,BARBARA,KOBIETA,271
14,MAZOWIECKIE,RÓŻA,KOBIETA,248
14,MAZOWIECKIE,JAGODA,KOBIETA,233
14,MAZOWIECKIE,NINA,KOBIETA,203
14,MAZOWIECKIE,NADIA,KOBIETA,191
14,MAZOWIECKIE,ROZALIA,KOBIETA,188
14,MAZOWIECKIE,ANIELA,KOBIETA,186
14,MAZOWIECKIE,NIKOLA,KOBIETA,178
14,MAZOWIECKIE,LILIANNA,KOBIETA,177
14,MAZOWIECKIE,WERONIKA,KOBIETA,166
14,MAZOWIECKIE,MATYLDA,KOBIETA,163
14,MAZOWIECKIE,KAJA,KOBIETA,162
14,MAZOWIECKIE,MIA,KOBIETA,158
14,MAZOWIECKIE,ANASTAZJA,KOBIETA,153
14,MAZOWIECKIE,SARA,KOBIETA,145
14,MAZOWIECKIE,KAROLINA,KOBIETA,128
14,MAZOWIECKIE,KALINA,KOBIETA,125
14,MAZOWIECKIE,MARIANNA,KOBIETA,124
14,MAZOWIECKIE,WANDA,KOBIETA,122
14,MAZOWIECKIE,AGATA,KOBIETA,113
14,MAZOWIECKIE,AURELIA,KOBIETA,109
14,MAZOWIECKIE,ADRIANNA,KOBIETA,107
14,MAZOWIECKIE,GAJA,KOBIETA,104
14,MAZOWIECKIE,JOANNA,KOBIETA,103
14,MAZOWIECKIE,EWA,KOBIETA,99
14,MAZOWIECKIE,MILENA,KOBIETA,99
14,MAZOWIECKIE,APOLONIA,KOBIETA,98
14,MAZOWIECKIE,DIANA,KOBIETA,95
14,MAZOWIECKIE,LIWIA,KOBIETA,91
14,MAZOWIECKIE,IZABELA,KOBIETA,85
14,MAZOWIECKIE,STEFANIA,KOBIETA,83
14,MAZOWIECKIE,SOFIA,KOBIETA,82
14,MAZOWIECKIE,MAGDALENA,KOBIETA,80
14,MAZOWIECKIE,URSZULA,KOBIETA,80
14,MAZOWIECKIE,LIDIA,KOBIETA,77
14,MAZOWIECKIE,KINGA,KOBIETA,77
14,MAZOWIECKIE,DARIA,KOBIETA,75
14,MAZOWIECKIE,MAŁGORZATA,KOBIETA,74
14,MAZOWIECKIE,MELANIA,KOBIETA,72
14,MAZOWIECKIE,ZOJA,KOBIETA,71
14,MAZOWIECKIE,MARTYNA,KOBIETA,71
14,MAZOWIECKIE,IDA,KOBIETA,70
14,MAZOWIECKIE,DOMINIKA,KOBIETA,66
14,MAZOWIECKIE,ELIZA,KOBIETA,64
14,MAZOWIECKIE,BIANKA,KOBIETA,62
14,MAZOWIECKIE,KATARZYNA,KOBIETA,60
14,MAZOWIECKIE,MILANA,KOBIETA,58
14,MAZOWIECKIE,PATRYCJA,KOBIETA,55
14,MAZOWIECKIE,JAŚMINA,KOBIETA,54
14,MAZOWIECKIE,MARTA,KOBIETA,52
14,MAZOWIECKIE,NEL,KOBIETA,49
14,MAZOWIECKIE,PAULINA,KOBIETA,48
14,MAZOWIECKIE,JANINA,KOBIETA,48
14,MAZOWIECKIE,LILIA,KOBIETA,48
14,MAZOWIECKIE,EMMA,KOBIETA,45
14,MAZOWIECKIE,LARA,KOBIETA,45
14,MAZOWIECKIE,JADWIGA,KOBIETA,44
14,MAZOWIECKIE,MALWINA,KOBIETA,44
14,MAZOWIECKIE,JAGNA,KOBIETA,44
14,MAZOWIECKIE,ADELA,KOBIETA,44
14,MAZOWIECKIE,EVA,KOBIETA,43
14,MAZOWIECKIE,OLIVIA,KOBIETA,43
14,MAZOWIECKIE,ADA,KOBIETA,41
14,MAZOWIECKIE,LEA,KOBIETA,40
14,MAZOWIECKIE,ZLATA,KOBIETA,39
14,MAZOWIECKIE,ALINA,KOBIETA,39
14,MAZOWIECKIE,FELICJA,KOBIETA,37
14,MAZOWIECKIE,KLAUDIA,KOBIETA,37
14,MAZOWIECKIE,ELENA,KOBIETA,36
14,MAZOWIECKIE,MARIKA,KOBIETA,35
14,MAZOWIECKIE,KAMILA,KOBIETA,33
14,MAZOWIECKIE,ALISA,KOBIETA,33
14,MAZOWIECKIE,CELINA,KOBIETA,33
14,MAZOWIECKIE,RITA,KOBIETA,33
14,MAZOWIECKIE,ELŻBIETA,KOBIETA,32
14,MAZOWIECKIE,OLGA,KOBIETA,32
14,MAZOWIECKIE,TOLA,KOBIETA,32
14,MAZOWIECKIE,LILA,KOBIETA,32
14,MAZOWIECKIE,MILA,KOBIETA,31
14,MAZOWIECKIE,EWELINA,KOBIETA,29
14,MAZOWIECKIE,KIRA,KOBIETA,29
14,MAZOWIECKIE,KONSTANCJA,KOBIETA,29
14,MAZOWIECKIE,DOROTA,KOBIETA,28
14,MAZOWIECKIE,FRANCISZKA,KOBIETA,28
14,MAZOWIECKIE,POLINA,KOBIETA,26
14,MAZOWIECKIE,LUIZA,KOBIETA,25
14,MAZOWIECKIE,ARINA,KOBIETA,24
14,MAZOWIECKIE,ADELINA,KOBIETA,24
14,MAZOWIECKIE,JÓZEFINA,KOBIETA,24
14,MAZOWIECKIE,TERESA,KOBIETA,23
14,MAZOWIECKIE,GLORIA,KOBIETA,22
14,MAZOWIECKIE,AGNIESZKA,KOBIETA,22
14,MAZOWIECKIE,SANDRA,KOBIETA,21
14,MAZOWIECKIE,INGA,KOBIETA,21
14,MAZOWIECKIE,NICOLE,KOBIETA,21
14,MAZOWIECKIE,ANGELINA,KOBIETA,20
14,MAZOWIECKIE,LUNA,KOBIETA,20
14,MAZOWIECKIE,KRYSTYNA,KOBIETA,19
14,MAZOWIECKIE,MONIKA,KOBIETA,19
14,MAZOWIECKIE,KARINA,KOBIETA,19
14,MAZOWIECKIE,NOEMI,KOBIETA,18
14,MAZOWIECKIE,MIRA,KOBIETA,17
14,MAZOWIECKIE,VICTORIA,KOBIETA,17
14,MAZOWIECKIE,JULIANNA,KOBIETA,17
14,MAZOWIECKIE,SONIA,KOBIETA,17
14,MAZOWIECKIE,VIKTORIA,KOBIETA,17
14,MAZOWIECKIE,IRENA,KOBIETA,17
14,MAZOWIECKIE,EVELINA,KOBIETA,16
14,MAZOWIECKIE,INKA,KOBIETA,16
14,MAZOWIECKIE,SOFIIA,KOBIETA,16
14,MAZOWIECKIE,FLORENTYNA,KOBIETA,16
14,MAZOWIECKIE,VERONIKA,KOBIETA,15
14,MAZOWIECKIE,AURORA,KOBIETA,15
14,MAZOWIECKIE,CECYLIA,KOBIETA,15
14,MAZOWIECKIE,NIKOL,KOBIETA,15
14,MAZOWIECKIE,LUCYNA,KOBIETA,14
14,MAZOWIECKIE,STELLA,KOBIETA,14
14,MAZOWIECKIE,ROMA,KOBIETA,14
14,MAZOWIECKIE,MARIIA,KOBIETA,14
14,MAZOWIECKIE,VIKTORIIA,KOBIETA,14
14,MAZOWIECKIE,ROKSANA,KOBIETA,13
14,MAZOWIECKIE,MELISA,KOBIETA,13
14,MAZOWIECKIE,SOLOMIIA,KOBIETA,13
14,MAZOWIECKIE,ANASTASIA,KOBIETA,13
14,MAZOWIECKIE,JUSTYNA,KOBIETA,13
14,MAZOWIECKIE,MARLENA,KOBIETA,12
14,MAZOWIECKIE,DARYNA,KOBIETA,12
14,MAZOWIECKIE,IZABELLA,KOBIETA,12
14,MAZOWIECKIE,ESTERA,KOBIETA,12
14,MAZOWIECKIE,DAGMARA,KOBIETA,12
14,MAZOWIECKIE,LIVIA,KOBIETA,12
14,MAZOWIECKIE,YEVA,KOBIETA,11
14,MAZOWIECKIE,MAYA,KOBIETA,11
14,MAZOWIECKIE,ARIANA,KOBIETA,11
14,MAZOWIECKIE,VARVARA,KOBIETA,11
14,MAZOWIECKIE,HALINA,KOBIETA,11
14,MAZOWIECKIE,ANASTASIIA,KOBIETA,11
14,MAZOWIECKIE,OLEKSANDRA,KOBIETA,11
14,MAZOWIECKIE,AMINA,KOBIETA,10
14,MAZOWIECKIE,KLEMENTYNA,KOBIETA,10
14,MAZOWIECKIE,ALEXANDRA,KOBIETA,10
14,MAZOWIECKIE,EMILIIA,KOBIETA,10
14,MAZOWIECKIE,DALIA,KOBIETA,10
14,MAZOWIECKIE,ANITA,KOBIETA,10
14,MAZOWIECKIE,ADRIANA,KOBIETA,10
14,MAZOWIECKIE,DANUTA,KOBIETA,9
14,MAZOWIECKIE,OTYLIA,KOBIETA,9
14,MAZOWIECKIE,JUDYTA,KOBIETA,9
14,MAZOWIECKIE,MALINA,KOBIETA,9
14,MAZOWIECKIE,JANA,KOBIETA,9
14,MAZOWIECKIE,MYROSLAVA,KOBIETA,9
14,MAZOWIECKIE,ELEONORA,KOBIETA,8
14,MAZOWIECKIE,FAUSTYNA,KOBIETA,8
14,MAZOWIECKIE,SOPHIA,KOBIETA,8
14,MAZOWIECKIE,ANTONIA,KOBIETA,8
14,MAZOWIECKIE,OKTAWIA,KOBIETA,8
14,MAZOWIECKIE,EMILY,KOBIETA,8
14,MAZOWIECKIE,OLA,KOBIETA,8
14,MAZOWIECKIE,ZOE,KOBIETA,8
14,MAZOWIECKIE,ANETA,KOBIETA,7
14,MAZOWIECKIE,YELYZAVETA,KOBIETA,7
14,MAZOWIECKIE,JOWITA,KOBIETA,7
14,MAZOWIECKIE,NADZIEJA,KOBIETA,7
14,MAZOWIECKIE,GAIA,KOBIETA,7
14,MAZOWIECKIE,ADEL,KOBIETA,7
14,MAZOWIECKIE,YANA,KOBIETA,7
14,MAZOWIECKIE,DANIELA,KOBIETA,7
14,MAZOWIECKIE,HONORATA,KOBIETA,7
14,MAZOWIECKIE,INA,KOBIETA,6
14,MAZOWIECKIE,ALICE,KOBIETA,6
14,MAZOWIECKIE,SOPHIE,KOBIETA,6
14,MAZOWIECKIE,JULITA,KOBIETA,6
14,MAZOWIECKIE,MICHELLE,KOBIETA,6
14,MAZOWIECKIE,SABINA,KOBIETA,6
14,MAZOWIECKIE,MARCELA,KOBIETA,6
14,MAZOWIECKIE,IDALIA,KOBIETA,6
14,MAZOWIECKIE,SYLWIA,KOBIETA,6
14,MAZOWIECKIE,VANESSA,KOBIETA,6
14,MAZOWIECKIE,ERIKA,KOBIETA,6
14,MAZOWIECKIE,ARIA,KOBIETA,6
14,MAZOWIECKIE,BEATA,KOBIETA,6
14,MAZOWIECKIE,MARYLA,KOBIETA,6
14,MAZOWIECKIE,HIACYNTA,KOBIETA,6
14,MAZOWIECKIE,ZOYA,KOBIETA,6
14,MAZOWIECKIE,MELISSA,KOBIETA,6
14,MAZOWIECKIE,AMANDA,KOBIETA,6
14,MAZOWIECKIE,HANNAH,KOBIETA,5
14,MAZOWIECKIE,VIVIENNE,KOBIETA,5
14,MAZOWIECKIE,LINA,KOBIETA,5
14,MAZOWIECKIE,MARIETTA,KOBIETA,5
14,MAZOWIECKIE,NAOMI,KOBIETA,5
14,MAZOWIECKIE,LILY,KOBIETA,5
14,MAZOWIECKIE,VALERIIA,KOBIETA,5
14,MAZOWIECKIE,MIRIAM,KOBIETA,5
14,MAZOWIECKIE,SOFIYA,KOBIETA,5
14,MAZOWIECKIE,GRETA,KOBIETA,5
14,MAZOWIECKIE,SOLOMIA,KOBIETA,5
14,MAZOWIECKIE,ELIZAVETA,KOBIETA,5
14,MAZOWIECKIE,IVANNA,KOBIETA,5
14,MAZOWIECKIE,YAROSLAVA,KOBIETA,5
14,MAZOWIECKIE,STEFANIIA,KOBIETA,5
14,MAZOWIECKIE,NIKA,KOBIETA,5
14,MAZOWIECKIE,AYLA,KOBIETA,5
14,MAZOWIECKIE,AISHA,KOBIETA,5
14,MAZOWIECKIE,CARMEN,KOBIETA,5
14,MAZOWIECKIE,YASMINA,KOBIETA,5
14,MAZOWIECKIE,DAGNA,KOBIETA,4
14,MAZOWIECKIE,ANGELIKA,KOBIETA,4
14,MAZOWIECKIE,BOŻENA,KOBIETA,4
14,MAZOWIECKIE,VIRA,KOBIETA,4
14,MAZOWIECKIE,ULIANA,KOBIETA,4
14,MAZOWIECKIE,DOBROMIŁA,KOBIETA,4
14,MAZOWIECKIE,LILI,KOBIETA,4
14,MAZOWIECKIE,NATASZA,KOBIETA,4
14,MAZOWIECKIE,INES,KOBIETA,4
14,MAZOWIECKIE,BOGNA,KOBIETA,4
14,MAZOWIECKIE,MAGDA,KOBIETA,4
14,MAZOWIECKIE,GABRIELLA,KOBIETA,4
14,MAZOWIECKIE,LEILA,KOBIETA,4
14,MAZOWIECKIE,REGINA,KOBIETA,4
14,MAZOWIECKIE,ELIZABETH,KOBIETA,4
14,MAZOWIECKIE,LILLA,KOBIETA,4
14,MAZOWIECKIE,MARCJANNA,KOBIETA,4
14,MAZOWIECKIE,PAULA,KOBIETA,4
14,MAZOWIECKIE,NICOLA,KOBIETA,4
14,MAZOWIECKIE,INEZ,KOBIETA,4
14,MAZOWIECKIE,ULYANA,KOBIETA,4
14,MAZOWIECKIE,SARAH,KOBIETA,4
14,MAZOWIECKIE,HALSZKA,KOBIETA,4
14,MAZOWIECKIE,JOLANTA,KOBIETA,4
14,MAZOWIECKIE,IRMINA,KOBIETA,4
14,MAZOWIECKIE,TAMARA,KOBIETA,4
14,MAZOWIECKIE,AYA,KOBIETA,4
14,MAZOWIECKIE,SELENA,KOBIETA,4
14,MAZOWIECKIE,VLADYSLAVA,KOBIETA,4
14,MAZOWIECKIE,OFELIA,KOBIETA,4
14,MAZOWIECKIE,IZA,KOBIETA,4
14,MAZOWIECKIE,WALERIA,KOBIETA,4
14,MAZOWIECKIE,KARLA,KOBIETA,3
14,MAZOWIECKIE,LIA,KOBIETA,3
14,MAZOWIECKIE,EMILI,KOBIETA,3
14,MAZOWIECKIE,LUCIE,KOBIETA,3
14,MAZOWIECKIE,HANIA,KOBIETA,3
14,MAZOWIECKIE,FLORA,KOBIETA,3
14,MAZOWIECKIE,GRACJA,KOBIETA,3
14,MAZOWIECKIE,EDYTA,KOBIETA,3
14,MAZOWIECKIE,ANA,KOBIETA,3
14,MAZOWIECKIE,LISA,KOBIETA,3
14,MAZOWIECKIE,ANATOLA,KOBIETA,3
14,MAZOWIECKIE,ORIANA,KOBIETA,3
14,MAZOWIECKIE,JASMINA,KOBIETA,3
14,MAZOWIECKIE,DANA,KOBIETA,3
14,MAZOWIECKIE,VIVIEN,KOBIETA,3
14,MAZOWIECKIE,DEBORA,KOBIETA,3
14,MAZOWIECKIE,DOBRAWA,KOBIETA,3
14,MAZOWIECKIE,VERA,KOBIETA,3
14,MAZOWIECKIE,KHRYSTYNA,KOBIETA,3
14,MAZOWIECKIE,ANDŻELIKA,KOBIETA,3
14,MAZOWIECKIE,MARIAM,KOBIETA,3
14,MAZOWIECKIE,ELWIRA,KOBIETA,3
14,MAZOWIECKIE,DINARA,KOBIETA,3
14,MAZOWIECKIE,OLHA,KOBIETA,3
14,MAZOWIECKIE,KATERYNA,KOBIETA,3
14,MAZOWIECKIE,ISABELLA,KOBIETA,3
14,MAZOWIECKIE,MERCEDES,KOBIETA,3
14,MAZOWIECKIE,LILLY,KOBIETA,3
14,MAZOWIECKIE,LEYLA,KOBIETA,3
14,MAZOWIECKIE,ANATOLIA,KOBIETA,3
14,MAZOWIECKIE,TUE NHI,KOBIETA,3
14,MAZOWIECKIE,SOFIE,KOBIETA,3
14,MAZOWIECKIE,AMELIIA,KOBIETA,3
14,MAZOWIECKIE,WIKTORIIA,KOBIETA,3
14,MAZOWIECKIE,ARIADNA,KOBIETA,3
14,MAZOWIECKIE,SAMIRA,KOBIETA,3
14,MAZOWIECKIE,MELA,KOBIETA,3
14,MAZOWIECKIE,MINH ANH,KOBIETA,3
14,MAZOWIECKIE,CHARLOTTE,KOBIETA,3
14,MAZOWIECKIE,MARYAM,KOBIETA,3
14,MAZOWIECKIE,KORA,KOBIETA,3
14,MAZOWIECKIE,ARYNA,KOBIETA,3
14,MAZOWIECKIE,MARGARITA,KOBIETA,3
14,MAZOWIECKIE,NASTIA,KOBIETA,3
14,MAZOWIECKIE,LAILA,KOBIETA,3
14,MAZOWIECKIE,AMALIA,KOBIETA,3
14,MAZOWIECKIE,LEONIA,KOBIETA,3
14,MAZOWIECKIE,MIROSLAVA,KOBIETA,3
14,MAZOWIECKIE,LETYCJA,KOBIETA,3
14,MAZOWIECKIE,VIOLETTA,KOBIETA,3
14,MAZOWIECKIE,SOLOMIYA,KOBIETA,3
14,MAZOWIECKIE,ANIKA,KOBIETA,3
14,MAZOWIECKIE,ALIYA,KOBIETA,3
14,MAZOWIECKIE,MIJA,KOBIETA,3
14,MAZOWIECKIE,SOFIJA,KOBIETA,3
14,MAZOWIECKIE,VALERIA,KOBIETA,3
14,MAZOWIECKIE,GIA HAN,KOBIETA,3
14,MAZOWIECKIE,LILE,KOBIETA,3
14,MAZOWIECKIE,FATIMA,KOBIETA,2
14,MAZOWIECKIE,ANDRIANA,KOBIETA,2
14,MAZOWIECKIE,FREYA,KOBIETA,2
14,MAZOWIECKIE,PETRA,KOBIETA,2
14,MAZOWIECKIE,NELLY,KOBIETA,2
14,MAZOWIECKIE,YELIZAVETA,KOBIETA,2
14,MAZOWIECKIE,LAYLA,KOBIETA,2
14,MAZOWIECKIE,DARINA,KOBIETA,2
14,MAZOWIECKIE,MARGARYTA,KOBIETA,2
14,MAZOWIECKIE,LÉA,KOBIETA,2
14,MAZOWIECKIE,MIŁOSŁAWA,KOBIETA,2
14,MAZOWIECKIE,BOGDANA,KOBIETA,2
14,MAZOWIECKIE,ROBERTA,KOBIETA,2
14,MAZOWIECKIE,ARIELA,KOBIETA,2
14,MAZOWIECKIE,HARPER,KOBIETA,2
14,MAZOWIECKIE,SAFIA,KOBIETA,2
14,MAZOWIECKIE,RONJA,KOBIETA,2
14,MAZOWIECKIE,ZORIANA,KOBIETA,2
14,MAZOWIECKIE,YEVHENIIA,KOBIETA,2
14,MAZOWIECKIE,MELODY,KOBIETA,2
14,MAZOWIECKIE,AFINA,KOBIETA,2
14,MAZOWIECKIE,ASIA,KOBIETA,2
14,MAZOWIECKIE,BOGUMIŁA,KOBIETA,2
14,MAZOWIECKIE,ILARIA,KOBIETA,2
14,MAZOWIECKIE,MIKA,KOBIETA,2
14,MAZOWIECKIE,MATHILDA,KOBIETA,2
14,MAZOWIECKIE,ANHELINA,KOBIETA,2
14,MAZOWIECKIE,FLORENCJA,KOBIETA,2
14,MAZOWIECKIE,RAISA,KOBIETA,2
14,MAZOWIECKIE,RUT,KOBIETA,2
14,MAZOWIECKIE,SALOMEA,KOBIETA,2
14,MAZOWIECKIE,NATALIE,KOBIETA,2
14,MAZOWIECKIE,OLIVIYA,KOBIETA,2
14,MAZOWIECKIE,ALFIJA,KOBIETA,2
14,MAZOWIECKIE,MARIYA,KOBIETA,2
14,MAZOWIECKIE,GRAŻYNA,KOBIETA,2
14,MAZOWIECKIE,ARIANNA,KOBIETA,2
14,MAZOWIECKIE,CHLOE,KOBIETA,2
14,MAZOWIECKIE,LUDWIKA,KOBIETA,2
14,MAZOWIECKIE,LINH CHI,KOBIETA,2
14,MAZOWIECKIE,ILONA,KOBIETA,2
14,MAZOWIECKIE,LINDA,KOBIETA,2
14,MAZOWIECKIE,AZRA,KOBIETA,2
14,MAZOWIECKIE,LANA,KOBIETA,2
14,MAZOWIECKIE,ELINA,KOBIETA,2
14,MAZOWIECKIE,CHAU ANH,KOBIETA,2
14,MAZOWIECKIE,GIA LINH,KOBIETA,2
14,MAZOWIECKIE,ELIF,KOBIETA,2
14,MAZOWIECKIE,XINYI,KOBIETA,2
14,MAZOWIECKIE,OLIVIIA,KOBIETA,2
14,MAZOWIECKIE,NIKOLE,KOBIETA,2
14,MAZOWIECKIE,ANAYA,KOBIETA,2
14,MAZOWIECKIE,FREJA,KOBIETA,2
14,MAZOWIECKIE,DINA,KOBIETA,2
14,MAZOWIECKIE,LUCIA,KOBIETA,2
14,MAZOWIECKIE,ELISABETH,KOBIETA,2
14,MAZOWIECKIE,NADIIA,KOBIETA,2
14,MAZOWIECKIE,MATILDA,KOBIETA,2
14,MAZOWIECKIE,MARINA,KOBIETA,2
14,MAZOWIECKIE,LUCY,KOBIETA,2
14,MAZOWIECKIE,DIEP ANH,KOBIETA,2
14,MAZOWIECKIE,HANIFA,KOBIETA,2
14,MAZOWIECKIE,LARYSA,KOBIETA,2
14,MAZOWIECKIE,IRYNA,KOBIETA,2
14,MAZOWIECKIE,AYANA,KOBIETA,2
14,MAZOWIECKIE,BAO VY,KOBIETA,2
14,MAZOWIECKIE,BERENIKA,KOBIETA,2
14,MAZOWIECKIE,FRANCESCA,KOBIETA,2
